Date,Group,Female ID,Female state next day,Male change ,Conception period
4/8/12,Gsb,Bb,Inactive,No change,No
4/8/12,Gsb,Buzz,Inactive,No change,No
4/8/12,Gsb,Gigi,Inactive,No change,No
4/8/12,Gsb,Soft,Inactive,No change,No
4/9/12,Tws,Ardm,Inactive,No change,No
4/9/12,Tws,Bans,Inactive,No change,No
4/9/12,Tws,Bens,Inactive,No change,No
4/9/12,Tws,Bif,Inactive,No change,No
4/9/12,Tws,Bil,Inactive,No change,No
4/9/12,Tws,Blaz,Inactive,No change,No
4/9/12,Tws,Bonn,Inactive,No change,No
4/9/12,Tws,Bost,Inactive,No change,No
4/9/12,Tws,Bow,Inactive,No change,No
4/9/12,Tws,Buai,Inactive,No change,No
4/9/12,Tws,Dixi,Inactive,No change,No
4/9/12,Tws,Elle,Inactive,No change,No
4/9/12,Tws,Gaun,Inactive,No change,No
4/9/12,Tws,Gumm,Inactive,No change,No
4/9/12,Tws,KK,Inactive,No change,No
4/9/12,Tws,Kami,Inactive,No change,No
4/9/12,Tws,Kati,Inactive,No change,No
4/9/12,Tws,Kolv,Inactive,No change,No
4/9/12,Tws,Pans,Inactive,No change,No
4/9/12,Tws,Quan,Inactive,No change,No
4/9/12,Tws,Sauc,Inactive,No change,No
4/9/12,Tws,Sava,Inactive,No change,No
4/9/12,Tws,Sifa,Inactive,No change,No
4/9/12,Tws,Trim,Inactive,No change,No
4/9/12,Tws,Trix,Inactive,No change,No
4/9/12,Tws,Twin,Inactive,No change,No
4/11/12,Gsc,Andy,Inactive,No change,No
4/11/12,Gsc,Flat,Inactive,No change,No
4/11/12,Gsc,Geor,Inactive,No change,No
4/11/12,Gsc,Hanoi,Inactive,No change,No
4/11/12,Gsc,Hava,Inactive,No change,No
4/11/12,Gsc,Hels,Inactive,No change,No
4/11/12,Gsc,Hoba,Inactive,No change,No
4/11/12,Gsc,Hong,Inactive,No change,No
4/11/12,Gsc,Lobs,Inactive,No change,No
4/11/12,Gsc,Lond,Inactive,No change,No
4/11/12,Gsc,Pomb,Inactive,No change,No
4/12/12,Gn,DJ,Inactive,Decrease,No
4/12/12,Gn,Daff,Inactive,Decrease,No
4/12/12,Gn,Desd,Inactive,Decrease,No
4/12/12,Gn,Ding,Inactive,Decrease,No
4/12/12,Gn,Dion,Inactive,Decrease,No
4/12/12,Gn,Merl,Inactive,Decrease,No
4/12/12,Gn,Mini,Inactive,Decrease,No
4/12/12,Gn,Mixu,Inactive,Decrease,No
4/12/12,Gn,Paris,Inactive,Decrease,No
4/12/12,Gn,Peab,Inactive,Decrease,No
4/12/12,Gn,Pili,Inactive,Decrease,No
4/12/12,Gn,Pinc,Inactive,Decrease,No
4/12/12,Gn,Razo,Inactive,Decrease,No
4/12/12,Gn,Robe,Inactive,Decrease,No
4/12/12,Gn,Spee,Inactive,Decrease,No
4/12/12,Gn,Spik,Inactive,Decrease,No
4/12/12,Gn,Sput,Inactive,Decrease,No
4/12/12,Gn,Tang,Inactive,Decrease,No
4/12/12,Gn,Tann,Inactive,Decrease,No
4/12/12,Gn,Tux,Inactive,Decrease,No
4/12/12,Gn,Wren,Inactive,Decrease,No
4/13/12,Gsaa,Agnes,Inactive,No change,No
4/13/12,Gsaa,Agro,Inactive,No change,No
4/13/12,Gsaa,Angel,Inactive,No change,No
4/13/12,Gsaa,Bond,Inactive,No change,No
4/13/12,Gsaa,Ci,Inactive,No change,No
4/13/12,Gsaa,Crab,Inactive,No change,No
4/13/12,Gsaa,Cybi,Inactive,No change,No
4/13/12,Gsaa,Dina,Inactive,No change,No
4/13/12,Gsaa,Jig,Inactive,No change,No
4/13/12,Gsaa,Jua2,Inactive,No change,No
4/13/12,Gsaa,Lala,Inactive,No change,No
4/13/12,Gsaa,Mush,Inactive,No change,No
4/13/12,Gsaa,OO7,Inactive,No change,No
4/15/12,Gsb,Bb,Inactive,No change,No
4/15/12,Gsb,Buzz,Inactive,No change,No
4/15/12,Gsb,Gigi,Inactive,No change,No
4/15/12,Gsb,Soft,Inactive,No change,No
4/15/12,Twn,Ambe,Inactive,No change,No
4/15/12,Twn,Asha,Inactive,No change,No
4/15/12,Twn,Didg,Inactive,No change,No
4/15/12,Twn,Kayl,Inactive,No change,No
4/15/12,Twn,Kibo,Inactive,No change,No
4/15/12,Twn,Kipp,Inactive,No change,No
4/15/12,Twn,Opal,Inactive,No change,No
4/15/12,Twn,Park,Inactive,No change,No
4/15/12,Twn,Rave,Inactive,No change,No
4/15/12,Twn,Saph,Inactive,No change,No
4/16/12,Tws,Ardm,Inactive,No change,No
4/16/12,Tws,Bans,Inactive,No change,No
4/16/12,Tws,Bens,Inactive,No change,No
4/16/12,Tws,Bif,Inactive,No change,No
4/16/12,Tws,Bil,Inactive,No change,No
4/16/12,Tws,Blaz,Inactive,No change,No
4/16/12,Tws,Bonn,Inactive,No change,No
4/16/12,Tws,Bost,Inactive,No change,No
4/16/12,Tws,Bow,Inactive,No change,No
4/16/12,Tws,Buai,Inactive,No change,No
4/16/12,Tws,Dixi,Inactive,No change,No
4/16/12,Tws,Elle,Inactive,No change,No
4/16/12,Tws,Gaun,Inactive,No change,No
4/16/12,Tws,Gumm,Inactive,No change,No
4/16/12,Tws,KK,Inactive,No change,No
4/16/12,Tws,Kami,Inactive,No change,No
4/16/12,Tws,Kati,Inactive,No change,No
4/16/12,Tws,Kolv,Inactive,No change,No
4/16/12,Tws,Pans,Inactive,No change,No
4/16/12,Tws,Quan,Inactive,No change,No
4/16/12,Tws,Sauc,Inactive,No change,No
4/16/12,Tws,Sava,Inactive,No change,No
4/16/12,Tws,Sifa,Inactive,No change,No
4/16/12,Tws,Trim,Inactive,No change,No
4/16/12,Tws,Trix,Inactive,No change,No
4/16/12,Tws,Twin,Inactive,No change,No
4/18/12,Gsc,Andy,Inactive,No change,No
4/18/12,Gsc,Flat,Inactive,No change,No
4/18/12,Gsc,Geor,Inactive,No change,No
4/18/12,Gsc,Hanoi,Inactive,No change,No
4/18/12,Gsc,Hava,Inactive,No change,No
4/18/12,Gsc,Hels,Inactive,No change,No
4/18/12,Gsc,Hoba,Inactive,No change,No
4/18/12,Gsc,Hong,Inactive,No change,No
4/18/12,Gsc,Lobs,Inactive,No change,No
4/18/12,Gsc,Lond,Inactive,No change,No
4/18/12,Gsc,Pomb,Inactive,No change,No
4/19/12,Gn,DJ,Inactive,Increase,No
4/19/12,Gn,Daff,Inactive,Increase,No
4/19/12,Gn,Desd,Inactive,Increase,No
4/19/12,Gn,Ding,Inactive,Increase,No
4/19/12,Gn,Dion,Inactive,Increase,No
4/19/12,Gn,Merl,Inactive,Increase,No
4/19/12,Gn,Mini,Active,Increase,No
4/19/12,Gn,Mixu,Inactive,Increase,No
4/19/12,Gn,Paris,Inactive,Increase,No
4/19/12,Gn,Peab,Inactive,Increase,No
4/19/12,Gn,Pili,Inactive,Increase,No
4/19/12,Gn,Pinc,Inactive,Increase,No
4/19/12,Gn,Razo,Inactive,Increase,No
4/19/12,Gn,Robe,Inactive,Increase,No
4/19/12,Gn,Spee,Inactive,Increase,No
4/19/12,Gn,Spik,Inactive,Increase,No
4/19/12,Gn,Sput,Inactive,Increase,No
4/19/12,Gn,Tang,Inactive,Increase,No
4/19/12,Gn,Tann,Inactive,Increase,No
4/19/12,Gn,Tux,Inactive,Increase,No
4/19/12,Gn,Wren,Active,Increase,No
4/21/12,Gsaa,Agnes,Inactive,No change,No
4/21/12,Gsaa,Agro,Inactive,No change,No
4/21/12,Gsaa,Angel,Inactive,No change,No
4/21/12,Gsaa,Bond,Inactive,No change,No
4/21/12,Gsaa,Ci,Inactive,No change,No
4/21/12,Gsaa,Crab,Inactive,No change,No
4/21/12,Gsaa,Cybi,Inactive,No change,No
4/21/12,Gsaa,Dina,Inactive,No change,No
4/21/12,Gsaa,Jig,Inactive,No change,No
4/21/12,Gsaa,Jua2,Inactive,No change,No
4/21/12,Gsaa,Lala,Inactive,No change,No
4/21/12,Gsaa,Mush,Inactive,No change,No
4/21/12,Gsaa,OO7,Inactive,No change,No
4/22/12,Gsb,Bb,Inactive,No change,No
4/22/12,Gsb,Buzz,Inactive,No change,No
4/22/12,Gsb,Gigi,Inactive,No change,No
4/22/12,Gsb,Soft,Inactive,No change,No
4/22/12,Twn,Ambe,Inactive,No change,No
4/22/12,Twn,Asha,Inactive,No change,No
4/22/12,Twn,Didg,Inactive,No change,No
4/22/12,Twn,Kayl,Inactive,No change,No
4/22/12,Twn,Kibo,Inactive,No change,No
4/22/12,Twn,Kipp,Inactive,No change,No
4/22/12,Twn,Opal,Inactive,No change,No
4/22/12,Twn,Park,Inactive,No change,No
4/22/12,Twn,Rave,Inactive,No change,No
4/22/12,Twn,Saph,Inactive,No change,No
4/23/12,Tws,Ardm,Inactive,No change,No
4/23/12,Tws,Bans,Inactive,No change,No
4/23/12,Tws,Bens,Inactive,No change,No
4/23/12,Tws,Bif,Inactive,No change,No
4/23/12,Tws,Bil,Inactive,No change,No
4/23/12,Tws,Blaz,Inactive,No change,No
4/23/12,Tws,Bonn,Inactive,No change,No
4/23/12,Tws,Bost,Inactive,No change,No
4/23/12,Tws,Bow,Inactive,No change,No
4/23/12,Tws,Buai,Inactive,No change,No
4/23/12,Tws,Dixi,Inactive,No change,No
4/23/12,Tws,Elle,Inactive,No change,No
4/23/12,Tws,Gaun,Inactive,No change,No
4/23/12,Tws,Gumm,Inactive,No change,No
4/23/12,Tws,KK,Inactive,No change,No
4/23/12,Tws,Kami,Inactive,No change,No
4/23/12,Tws,Kati,Inactive,No change,No
4/23/12,Tws,Kolv,Inactive,No change,No
4/23/12,Tws,Pans,Inactive,No change,No
4/23/12,Tws,Quan,Inactive,No change,No
4/23/12,Tws,Sauc,Inactive,No change,No
4/23/12,Tws,Sava,Inactive,No change,No
4/23/12,Tws,Sifa,Inactive,No change,No
4/23/12,Tws,Trim,Inactive,No change,No
4/23/12,Tws,Trix,Inactive,No change,No
4/23/12,Tws,Twin,Inactive,No change,No
4/25/12,Gsc,Andy,Inactive,No change,No
4/25/12,Gsc,Flat,Inactive,No change,No
4/25/12,Gsc,Geor,Inactive,No change,No
4/25/12,Gsc,Hanoi,Inactive,No change,No
4/25/12,Gsc,Hava,Inactive,No change,No
4/25/12,Gsc,Hels,Inactive,No change,No
4/25/12,Gsc,Hoba,Inactive,No change,No
4/25/12,Gsc,Hong,Inactive,No change,No
4/25/12,Gsc,Lobs,Inactive,No change,No
4/25/12,Gsc,Lond,Inactive,No change,No
4/25/12,Gsc,Pomb,Inactive,No change,No
4/27/12,Gn,DJ,Inactive,No change,No
4/27/12,Gn,Daff,Inactive,No change,No
4/27/12,Gn,Desd,Inactive,No change,No
4/27/12,Gn,Ding,Inactive,No change,No
4/27/12,Gn,Dion,Inactive,No change,No
4/27/12,Gn,Merl,Inactive,No change,No
4/27/12,Gn,Mini,Inactive,No change,No
4/27/12,Gn,Mixu,Inactive,No change,No
4/27/12,Gn,Paris,Inactive,No change,No
4/27/12,Gn,Peab,Inactive,No change,No
4/27/12,Gn,Pinc,Inactive,No change,No
4/27/12,Gn,Robe,Inactive,No change,No
4/27/12,Gn,Spee,Inactive,No change,No
4/27/12,Gn,Spik,Inactive,No change,No
4/27/12,Gn,Sput,Inactive,No change,No
4/27/12,Gn,Tang,Inactive,No change,No
4/27/12,Gn,Tann,Inactive,No change,No
4/27/12,Gn,Tux,Inactive,No change,No
4/27/12,Gn,Wren,Inactive,No change,No
4/28/12,Gsaa,Agnes,Inactive,No change,No
4/28/12,Gsaa,Agro,Inactive,No change,No
4/28/12,Gsaa,Angel,Inactive,No change,No
4/28/12,Gsaa,Bond,Inactive,No change,No
4/28/12,Gsaa,Ci,Inactive,No change,No
4/28/12,Gsaa,Crab,Inactive,No change,No
4/28/12,Gsaa,Cybi,Inactive,No change,No
4/28/12,Gsaa,Dina,Inactive,No change,No
4/28/12,Gsaa,Jig,Inactive,No change,No
4/28/12,Gsaa,Jua2,Inactive,No change,No
4/28/12,Gsaa,Lala,Inactive,No change,No
4/28/12,Gsaa,Mush,Inactive,No change,No
4/28/12,Gsaa,OO7,Inactive,No change,No
4/29/12,Gsb,Bb,Inactive,No change,No
4/29/12,Gsb,Buzz,Inactive,No change,No
4/29/12,Gsb,Gigi,Inactive,No change,No
4/29/12,Gsb,Soft,Inactive,No change,No
4/29/12,Twn,Ambe,Inactive,No change,No
4/29/12,Twn,Asha,Inactive,No change,No
4/29/12,Twn,Didg,Inactive,No change,No
4/29/12,Twn,Kayl,Inactive,No change,No
4/29/12,Twn,Kibo,Inactive,No change,No
4/29/12,Twn,Kipp,Inactive,No change,No
4/29/12,Twn,Opal,Inactive,No change,No
4/29/12,Twn,Park,Inactive,No change,No
4/29/12,Twn,Rave,Inactive,No change,No
4/29/12,Twn,Saph,Inactive,No change,No
4/30/12,Tws,Ardm,Inactive,No change,No
4/30/12,Tws,Bans,Inactive,No change,No
4/30/12,Tws,Bens,Inactive,No change,No
4/30/12,Tws,Bif,Inactive,No change,No
4/30/12,Tws,Bil,Inactive,No change,No
4/30/12,Tws,Blaz,Inactive,No change,No
4/30/12,Tws,Bonn,Inactive,No change,No
4/30/12,Tws,Bost,Inactive,No change,No
4/30/12,Tws,Bow,Inactive,No change,No
4/30/12,Tws,Buai,Inactive,No change,No
4/30/12,Tws,Dixi,Inactive,No change,No
4/30/12,Tws,Elle,Inactive,No change,No
4/30/12,Tws,Gumm,Inactive,No change,No
4/30/12,Tws,KK,Inactive,No change,No
4/30/12,Tws,Kami,Inactive,No change,No
4/30/12,Tws,Kati,Inactive,No change,No
4/30/12,Tws,Kolv,Inactive,No change,No
4/30/12,Tws,Pans,Inactive,No change,No
4/30/12,Tws,Quan,Inactive,No change,No
4/30/12,Tws,Sauc,Inactive,No change,No
4/30/12,Tws,Sava,Inactive,No change,No
4/30/12,Tws,Sifa,Inactive,No change,No
4/30/12,Tws,Trim,Inactive,No change,No
4/30/12,Tws,Trix,Inactive,No change,No
4/30/12,Tws,Twin,Inactive,No change,No
5/2/12,Gsc,Andy,Inactive,No change,No
5/2/12,Gsc,Flat,Inactive,No change,No
5/2/12,Gsc,Geor,Inactive,No change,No
5/2/12,Gsc,Hanoi,Inactive,No change,No
5/2/12,Gsc,Hava,Inactive,No change,No
5/2/12,Gsc,Hels,Inactive,No change,No
5/2/12,Gsc,Hoba,Inactive,No change,No
5/2/12,Gsc,Hong,Inactive,No change,No
5/2/12,Gsc,Lobs,Inactive,No change,No
5/2/12,Gsc,Lond,Active,No change,No
5/2/12,Gsc,Pomb,Inactive,No change,No
5/4/12,Gn,DJ,Inactive,No change,No
5/4/12,Gn,Daff,Inactive,No change,No
5/4/12,Gn,Desd,Inactive,No change,No
5/4/12,Gn,Ding,Inactive,No change,No
5/4/12,Gn,Dion,Inactive,No change,No
5/4/12,Gn,Merl,Inactive,No change,No
5/4/12,Gn,Mini,Inactive,No change,No
5/4/12,Gn,Mixu,Inactive,No change,No
5/4/12,Gn,Paris,Inactive,No change,No
5/4/12,Gn,Peab,Inactive,No change,No
5/4/12,Gn,Pili,Inactive,No change,No
5/4/12,Gn,Pinc,Inactive,No change,No
5/4/12,Gn,Razo,Inactive,No change,No
5/4/12,Gn,Robe,Inactive,No change,No
5/4/12,Gn,Spee,Inactive,No change,No
5/4/12,Gn,Spik,Inactive,No change,No
5/4/12,Gn,Sput,Inactive,No change,No
5/4/12,Gn,Tang,Inactive,No change,No
5/4/12,Gn,Tann,Inactive,No change,No
5/4/12,Gn,Tux,Inactive,No change,No
5/4/12,Gn,Wren,Inactive,No change,No
5/5/12,Gsaa,Agnes,Inactive,No change,No
5/5/12,Gsaa,Agro,Inactive,No change,No
5/5/12,Gsaa,Angel,Inactive,No change,No
5/5/12,Gsaa,Bond,Inactive,No change,No
5/5/12,Gsaa,Ci,Inactive,No change,No
5/5/12,Gsaa,Crab,Inactive,No change,No
5/5/12,Gsaa,Cybi,Inactive,No change,No
5/5/12,Gsaa,Dina,Inactive,No change,No
5/5/12,Gsaa,Jig,Inactive,No change,No
5/5/12,Gsaa,Jua2,Inactive,No change,No
5/5/12,Gsaa,Lala,Inactive,No change,No
5/5/12,Gsaa,Mush,Inactive,No change,No
5/5/12,Gsaa,OO7,Inactive,No change,No
5/7/12,Gsb,Bb,Inactive,No change,Yes
5/7/12,Gsb,Buzz,Inactive,No change,Yes
5/7/12,Gsb,Gigi,Inactive,No change,Yes
5/7/12,Gsb,Soft,Inactive,No change,Yes
5/7/12,Twn,Ambe,Inactive,Increase,No
5/7/12,Twn,Asha,Inactive,Increase,No
5/7/12,Twn,Kayl,Inactive,Increase,No
5/7/12,Twn,Kibo,Inactive,Increase,No
5/7/12,Twn,Kipp,Inactive,Increase,No
5/7/12,Twn,Opal,Inactive,Increase,No
5/7/12,Twn,Park,Inactive,Increase,No
5/7/12,Twn,Rave,Inactive,Increase,No
5/7/12,Twn,Saph,Inactive,Increase,No
5/7/12,Tws,Ardm,Inactive,No change,No
5/7/12,Tws,Bans,Inactive,No change,No
5/7/12,Tws,Bens,Inactive,No change,No
5/7/12,Tws,Bif,Inactive,No change,No
5/7/12,Tws,Blaz,Inactive,No change,No
5/7/12,Tws,Bonn,Inactive,No change,No
5/7/12,Tws,Bost,Inactive,No change,No
5/7/12,Tws,Bow,Inactive,No change,No
5/7/12,Tws,Buai,Inactive,No change,No
5/7/12,Tws,Dixi,Inactive,No change,No
5/7/12,Tws,Elle,Inactive,No change,No
5/7/12,Tws,Gumm,Inactive,No change,No
5/7/12,Tws,KK,Inactive,No change,No
5/7/12,Tws,Kami,Inactive,No change,No
5/7/12,Tws,Kati,Inactive,No change,No
5/7/12,Tws,Kolv,Inactive,No change,No
5/7/12,Tws,Pans,Inactive,No change,No
5/7/12,Tws,Quan,Inactive,No change,No
5/7/12,Tws,Sauc,Inactive,No change,No
5/7/12,Tws,Sava,Inactive,No change,No
5/7/12,Tws,Sifa,Inactive,No change,No
5/7/12,Tws,Trim,Inactive,No change,No
5/7/12,Tws,Trix,Inactive,No change,No
5/7/12,Tws,Twin,Inactive,No change,No
5/9/12,Gsc,Andy,Inactive,Decrease,No
5/9/12,Gsc,Flat,Inactive,Decrease,No
5/9/12,Gsc,Geor,Inactive,Decrease,No
5/9/12,Gsc,Hanoi,Inactive,Decrease,No
5/9/12,Gsc,Hava,Inactive,Decrease,No
5/9/12,Gsc,Hels,Inactive,Decrease,No
5/9/12,Gsc,Hoba,Inactive,Decrease,No
5/9/12,Gsc,Hong,Inactive,Decrease,No
5/9/12,Gsc,Lobs,Inactive,Decrease,No
5/9/12,Gsc,Lond,Inactive,Decrease,No
5/9/12,Gsc,Pomb,Inactive,Decrease,No
5/11/12,Gn,DJ,Inactive,Decrease,No
5/11/12,Gn,Daff,Inactive,Decrease,No
5/11/12,Gn,Desd,Inactive,Decrease,No
5/11/12,Gn,Ding,Inactive,Decrease,No
5/11/12,Gn,Dion,Inactive,Decrease,No
5/11/12,Gn,Merl,Inactive,Decrease,No
5/11/12,Gn,Mixu,Inactive,Decrease,No
5/11/12,Gn,Paris,Inactive,Decrease,No
5/11/12,Gn,Peab,Inactive,Decrease,No
5/11/12,Gn,Pili,Inactive,Decrease,No
5/11/12,Gn,Pinc,Inactive,Decrease,No
5/11/12,Gn,Razo,Inactive,Decrease,No
5/11/12,Gn,Robe,Inactive,Decrease,No
5/11/12,Gn,Spee,Inactive,Decrease,No
5/11/12,Gn,Spik,Inactive,Decrease,No
5/11/12,Gn,Sput,Inactive,Decrease,No
5/11/12,Gn,Tang,Inactive,Decrease,No
5/11/12,Gn,Tann,Inactive,Decrease,No
5/11/12,Gn,Tux,Inactive,Decrease,No
5/11/12,Gn,Wren,Inactive,Decrease,No
5/12/12,Gsaa,Agnes,Inactive,No change,No
5/12/12,Gsaa,Agro,Inactive,No change,No
5/12/12,Gsaa,Angel,Inactive,No change,No
5/12/12,Gsaa,Bond,Inactive,No change,No
5/12/12,Gsaa,Ci,Inactive,No change,No
5/12/12,Gsaa,Crab,Inactive,No change,No
5/12/12,Gsaa,Cybi,Inactive,No change,No
5/12/12,Gsaa,Dina,Inactive,No change,No
5/12/12,Gsaa,Jig,Inactive,No change,No
5/12/12,Gsaa,Jua2,Inactive,No change,No
5/12/12,Gsaa,Lala,Inactive,No change,No
5/12/12,Gsaa,Mush,Inactive,No change,No
5/12/12,Gsaa,OO7,Inactive,No change,No
5/14/12,Gsb,Bb,Inactive,No change,Yes
5/14/12,Gsb,Buzz,Inactive,No change,Yes
5/14/12,Gsb,Gigi,Inactive,No change,Yes
5/14/12,Gsb,Soft,Inactive,No change,Yes
5/14/12,Twn,Ambe,Inactive,Decrease,No
5/14/12,Twn,Asha,Inactive,Decrease,No
5/14/12,Twn,Didg,Inactive,Decrease,No
5/14/12,Twn,Kayl,Inactive,Decrease,No
5/14/12,Twn,Kibo,Inactive,Decrease,No
5/14/12,Twn,Kipp,Inactive,Decrease,No
5/14/12,Twn,Opal,Inactive,Decrease,No
5/14/12,Twn,Park,Inactive,Decrease,No
5/14/12,Twn,Rave,Inactive,Decrease,No
5/14/12,Twn,Saph,Inactive,Decrease,No
5/16/12,Gsc,Andy,Inactive,No change,No
5/16/12,Gsc,Flat,Inactive,No change,No
5/16/12,Gsc,Geor,Inactive,No change,No
5/16/12,Gsc,Hanoi,Inactive,No change,No
5/16/12,Gsc,Hava,Inactive,No change,No
5/16/12,Gsc,Hels,Inactive,No change,No
5/16/12,Gsc,Hoba,Inactive,No change,No
5/16/12,Gsc,Hong,Inactive,No change,No
5/16/12,Gsc,Lobs,Inactive,No change,No
5/16/12,Gsc,Lond,Inactive,No change,No
5/16/12,Gsc,Pomb,Inactive,No change,No
5/18/12,Tws,Ardm,Inactive,No change,No
5/18/12,Tws,Bans,Inactive,No change,No
5/18/12,Tws,Bens,Inactive,No change,No
5/18/12,Tws,Bif,Inactive,No change,No
5/18/12,Tws,Bil,Inactive,No change,No
5/18/12,Tws,Blaz,Inactive,No change,No
5/18/12,Tws,Bonn,Inactive,No change,No
5/18/12,Tws,Bost,Inactive,No change,No
5/18/12,Tws,Bow,Inactive,No change,No
5/18/12,Tws,Buai,Inactive,No change,No
5/18/12,Tws,Dixi,Inactive,No change,No
5/18/12,Tws,Elle,Inactive,No change,No
5/18/12,Tws,Gumm,Inactive,No change,No
5/18/12,Tws,KK,Inactive,No change,No
5/18/12,Tws,Kami,Inactive,No change,No
5/18/12,Tws,Kati,Inactive,No change,No
5/18/12,Tws,Kolv,Inactive,No change,No
5/18/12,Tws,Pans,Inactive,No change,No
5/18/12,Tws,Quan,Inactive,No change,No
5/18/12,Tws,Sauc,Inactive,No change,No
5/18/12,Tws,Sava,Inactive,No change,No
5/18/12,Tws,Sifa,Inactive,No change,No
5/18/12,Tws,Trix,Inactive,No change,No
5/18/12,Tws,Twin,Inactive,No change,No
5/19/12,Gn,DJ,Inactive,No change,No
5/19/12,Gn,Daff,Inactive,No change,No
5/19/12,Gn,Desd,Inactive,No change,No
5/19/12,Gn,Ding,Inactive,No change,No
5/19/12,Gn,Dion,Inactive,No change,No
5/19/12,Gn,Merl,Inactive,No change,No
5/19/12,Gn,Mini,Inactive,No change,No
5/19/12,Gn,Mixu,Inactive,No change,No
5/19/12,Gn,Paris,Inactive,No change,No
5/19/12,Gn,Peab,Inactive,No change,No
5/19/12,Gn,Pili,Inactive,No change,No
5/19/12,Gn,Pinc,Inactive,No change,No
5/19/12,Gn,Razo,Inactive,No change,No
5/19/12,Gn,Robe,Inactive,No change,No
5/19/12,Gn,Spee,Inactive,No change,No
5/19/12,Gn,Spik,Inactive,No change,No
5/19/12,Gn,Sput,Inactive,No change,No
5/19/12,Gn,Tang,Inactive,No change,No
5/19/12,Gn,Tann,Inactive,No change,No
5/19/12,Gn,Tux,Inactive,No change,No
5/19/12,Gn,Wren,Inactive,No change,No
5/19/12,Gsaa,Agnes,Inactive,No change,No
5/19/12,Gsaa,Agro,Inactive,No change,No
5/19/12,Gsaa,Angel,Inactive,No change,No
5/19/12,Gsaa,Bond,Inactive,No change,No
5/19/12,Gsaa,Ci,Inactive,No change,No
5/19/12,Gsaa,Crab,Inactive,No change,No
5/19/12,Gsaa,Cybi,Inactive,No change,No
5/19/12,Gsaa,Dina,Inactive,No change,No
5/19/12,Gsaa,Jig,Inactive,No change,No
5/19/12,Gsaa,Jua2,Inactive,No change,No
5/19/12,Gsaa,Lala,Inactive,No change,No
5/19/12,Gsaa,Mush,Inactive,No change,No
5/19/12,Gsaa,OO7,Inactive,No change,No
5/21/12,Gsb,Bb,Inactive,No change,Yes
5/21/12,Gsb,Buzz,Inactive,No change,Yes
5/21/12,Gsb,Gigi,Inactive,No change,Yes
5/21/12,Gsb,Soft,Inactive,No change,Yes
5/21/12,Twn,Asha,Inactive,No change,No
5/21/12,Twn,Didg,Inactive,No change,No
5/21/12,Twn,Kayl,Inactive,No change,No
5/21/12,Twn,Kibo,Inactive,No change,No
5/21/12,Twn,Kipp,Inactive,No change,No
5/21/12,Twn,Opal,Inactive,No change,No
5/21/12,Twn,Park,Inactive,No change,No
5/21/12,Twn,Rave,Inactive,No change,No
5/21/12,Twn,Saph,Inactive,No change,No
5/23/12,Gsc,Andy,Inactive,No change,No
5/23/12,Gsc,Flat,Inactive,No change,No
5/23/12,Gsc,Geor,Inactive,No change,No
5/23/12,Gsc,Hanoi,Inactive,No change,No
5/23/12,Gsc,Hava,Inactive,No change,No
5/23/12,Gsc,Hels,Inactive,No change,No
5/23/12,Gsc,Hoba,Inactive,No change,No
5/23/12,Gsc,Hong,Inactive,No change,No
5/23/12,Gsc,Lobs,Inactive,No change,No
5/23/12,Gsc,Lond,Inactive,No change,No
5/23/12,Gsc,Pomb,Active,No change,No
5/25/12,Tws,Ardm,Inactive,No change,No
5/25/12,Tws,Bans,Inactive,No change,No
5/25/12,Tws,Bens,Inactive,No change,No
5/25/12,Tws,Bif,Inactive,No change,No
5/25/12,Tws,Bil,Inactive,No change,No
5/25/12,Tws,Blaz,Inactive,No change,No
5/25/12,Tws,Bonn,Inactive,No change,No
5/25/12,Tws,Bost,Inactive,No change,No
5/25/12,Tws,Bow,Inactive,No change,No
5/25/12,Tws,Buai,Inactive,No change,No
5/25/12,Tws,Dixi,Inactive,No change,No
5/25/12,Tws,Elle,Inactive,No change,No
5/25/12,Tws,Gumm,Inactive,No change,No
5/25/12,Tws,KK,Inactive,No change,No
5/25/12,Tws,Kami,Inactive,No change,No
5/25/12,Tws,Kati,Inactive,No change,No
5/25/12,Tws,Kolv,Inactive,No change,No
5/25/12,Tws,Pans,Inactive,No change,No
5/25/12,Tws,Quan,Inactive,No change,No
5/25/12,Tws,Sauc,Inactive,No change,No
5/25/12,Tws,Sava,Inactive,No change,No
5/25/12,Tws,Sifa,Inactive,No change,No
5/25/12,Tws,Trix,Inactive,No change,No
5/25/12,Tws,Twin,Inactive,No change,No
5/26/12,Gn,DJ,Inactive,Increase,No
5/26/12,Gn,Daff,Inactive,Increase,No
5/26/12,Gn,Desd,Inactive,Increase,No
5/26/12,Gn,Ding,Inactive,Increase,No
5/26/12,Gn,Dion,Inactive,Increase,No
5/26/12,Gn,Merl,Inactive,Increase,No
5/26/12,Gn,Mini,Inactive,Increase,No
5/26/12,Gn,Mixu,Inactive,Increase,No
5/26/12,Gn,Paris,Inactive,Increase,No
5/26/12,Gn,Peab,Inactive,Increase,No
5/26/12,Gn,Pili,Inactive,Increase,No
5/26/12,Gn,Pinc,Inactive,Increase,No
5/26/12,Gn,Razo,Inactive,Increase,No
5/26/12,Gn,Robe,Inactive,Increase,No
5/26/12,Gn,Spee,Inactive,Increase,No
5/26/12,Gn,Spik,Inactive,Increase,No
5/26/12,Gn,Sput,Inactive,Increase,No
5/26/12,Gn,Tang,Inactive,Increase,No
