Date,Group,N sex-active females,N males in group,Mating season,Conception period,Female Group Size
7/13/09,Tws,1,1,YES,NO,17
7/14/09,Tws,1,1,YES,NO,17
7/15/09,Tws,1,1,YES,NO,17
7/16/09,Tws,0,1,YES,NO,17
7/17/09,Tws,1,1,YES,NO,17
7/18/09,Tws,1,1,YES,NO,17
7/19/09,Tws,1,1,YES,NO,17
7/20/09,Tws,1,1,YES,NO,17
7/21/09,Tws,3,1,YES,NO,17
7/22/09,Tws,1,2,YES,NO,17
7/23/09,Tws,2,1,YES,NO,17
7/24/09,Tws,1,1,YES,NO,17
7/25/09,Tws,1,1,YES,NO,17
7/26/09,Tws,2,1,YES,NO,17
7/27/09,Tws,1,1,YES,NO,17
7/28/09,Tws,3,1,YES,NO,17
7/29/09,Tws,2,1,YES,NO,17
7/30/09,Tws,2,1,YES,NO,17
7/31/09,Tws,0,1,YES,NO,17
8/1/09,Tws,0,1,YES,NO,17
8/2/09,Tws,1,3,YES,NO,17
8/3/09,Tws,0,1,YES,NO,17
8/4/09,Tws,1,1,YES,NO,17
8/5/09,Tws,0,1,YES,NO,17
8/6/09,Tws,1,1,YES,NO,17
8/7/09,Tws,1,1,YES,NO,17
8/8/09,Tws,1,1,YES,NO,17
8/9/09,Tws,0,1,YES,NO,17
8/10/09,Tws,0,2,YES,NO,17
8/11/09,Tws,3,1,YES,NO,17
8/12/09,Tws,0,1,YES,NO,17
8/13/09,Tws,3,2,YES,NO,17
8/14/09,Tws,0,2,YES,NO,17
8/15/09,Tws,0,1,YES,NO,17
8/16/09,Tws,0,2,YES,NO,17
8/17/09,Tws,3,1,YES,NO,17
8/18/09,Tws,2,2,YES,NO,17
8/19/09,Tws,1,2,YES,NO,17
8/20/09,Tws,0,2,YES,NO,17
8/21/09,Tws,0,1,YES,NO,17
8/22/09,Tws,0,1,YES,NO,17
8/23/09,Tws,0,1,YES,NO,17
8/24/09,Tws,1,3,YES,NO,17
8/25/09,Tws,1,1,YES,NO,17
8/26/09,Tws,1,2,YES,NO,17
8/27/09,Tws,1,1,YES,NO,17
8/28/09,Tws,1,1,YES,NO,17
8/29/09,Tws,0,2,YES,NO,17
8/30/09,Tws,0,2,YES,NO,17
8/31/09,Tws,2,2,YES,NO,17
9/1/09,Tws,2,2,YES,NO,17
9/2/09,Tws,0,0,YES,NO,17
9/3/09,Tws,0,1,YES,NO,17
9/4/09,Tws,1,2,YES,NO,17
9/5/09,Tws,0,2,YES,NO,17
9/6/09,Tws,0,2,YES,NO,17
9/7/09,Tws,1,1,YES,NO,17
9/8/09,Tws,1,1,YES,NO,17
9/9/09,Tws,2,2,YES,NO,17
9/10/09,Tws,1,1,YES,NO,17
9/11/09,Tws,1,2,YES,NO,17
9/12/09,Tws,1,3,YES,NO,17
9/13/09,Tws,1,2,YES,NO,17
9/14/09,Tws,0,2,YES,NO,17
9/15/09,Tws,0,2,YES,NO,17
9/16/09,Tws,0,1,YES,NO,17
9/17/09,Tws,1,1,YES,NO,17
9/18/09,Tws,6,3,YES,NO,17
9/19/09,Tws,1,1,YES,NO,17
9/20/09,Tws,2,2,YES,NO,17
9/21/09,Tws,0,2,YES,NO,17
9/22/09,Tws,0,1,YES,NO,17
9/23/09,Tws,0,2,YES,NO,17
9/24/09,Tws,0,2,YES,NO,17
9/25/09,Tws,0,1,YES,NO,17
9/26/09,Tws,0,2,YES,NO,17
9/27/09,Tws,0,3,YES,NO,17
9/28/09,Tws,1,1,YES,NO,17
9/29/09,Tws,1,1,YES,NO,17
9/30/09,Tws,0,0,YES,NO,17
10/1/09,Tws,0,2,YES,NO,17
10/2/09,Tws,0,1,YES,NO,17
10/3/09,Tws,0,1,YES,NO,17
10/4/09,Tws,2,2,YES,NO,17
10/5/09,Tws,0,1,YES,NO,17
10/6/09,Tws,2,1,YES,NO,17
10/7/09,Tws,1,1,YES,NO,17
10/8/09,Tws,1,2,YES,NO,17
10/9/09,Tws,0,3,YES,NO,17
10/10/09,Tws,2,2,YES,NO,17
10/11/09,Tws,0,2,YES,NO,17
10/12/09,Tws,3,2,YES,NO,17
10/13/09,Tws,0,2,YES,NO,17
10/14/09,Tws,0,2,YES,NO,17
10/15/09,Tws,0,2,YES,NO,17
10/16/09,Tws,1,3,NO,NO,17
10/17/09,Tws,2,2,NO,NO,17
10/18/09,Tws,1,2,NO,NO,17
10/19/09,Tws,1,2,NO,NO,17
10/20/09,Tws,0,3,NO,NO,17
10/21/09,Tws,0,2,NO,NO,17
10/22/09,Tws,0,2,NO,NO,17
10/23/09,Tws,0,2,NO,NO,17
10/24/09,Tws,0,2,NO,NO,17
10/25/09,Tws,0,2,NO,NO,17
10/26/09,Tws,0,2,NO,NO,17
10/27/09,Tws,0,2,NO,NO,17
10/28/09,Tws,0,4,NO,NO,17
10/29/09,Tws,0,2,NO,NO,17
10/30/09,Tws,0,1,NO,NO,17
10/31/09,Tws,0,4,NO,NO,17
11/1/09,Tws,0,2,NO,NO,17
11/2/09,Tws,0,2,NO,NO,17
11/3/09,Tws,0,2,NO,NO,17
11/4/09,Tws,1,2,NO,NO,17
11/5/09,Tws,0,2,NO,NO,17
11/6/09,Tws,0,1,NO,NO,17
11/7/09,Tws,2,2,NO,NO,17
11/8/09,Tws,1,2,NO,NO,17
11/9/09,Tws,0,2,NO,NO,17
11/10/09,Tws,1,2,NO,NO,17
11/11/09,Tws,0,2,NO,NO,17
11/12/09,Tws,0,2,NO,NO,17
11/13/09,Tws,0,2,NO,NO,17
11/14/09,Tws,0,2,NO,NO,17
11/15/09,Tws,0,1,NO,NO,17
11/16/09,Tws,0,2,NO,NO,17
11/17/09,Tws,0,1,NO,NO,17
11/18/09,Tws,0,2,NO,NO,17
11/19/09,Tws,0,3,NO,NO,17
11/20/09,Tws,0,2,NO,NO,17
11/21/09,Tws,0,2,NO,NO,17
11/22/09,Tws,0,2,NO,NO,17
11/23/09,Tws,0,1,NO,NO,17
11/24/09,Tws,0,2,NO,NO,17
11/25/09,Tws,0,2,NO,NO,17
11/26/09,Tws,0,2,NO,NO,17
11/27/09,Tws,0,2,NO,NO,17
11/28/09,Tws,0,2,NO,NO,17
11/29/09,Tws,0,2,NO,NO,17
11/30/09,Tws,0,3,NO,NO,17
12/1/09,Tws,0,2,NO,NO,17
12/2/09,Tws,0,2,NO,NO,17
12/3/09,Tws,0,3,NO,NO,17
12/4/09,Tws,1,2,NO,NO,17
12/5/09,Tws,0,2,NO,NO,17
12/6/09,Tws,0,2,NO,NO,17
12/7/09,Tws,2,1,NO,NO,17
12/8/09,Tws,0,2,NO,NO,17
12/9/09,Tws,1,2,NO,NO,17
12/10/09,Tws,0,2,NO,NO,17
12/11/09,Tws,0,2,NO,NO,17
12/12/09,Tws,1,2,NO,NO,17
12/13/09,Tws,3,4,NO,NO,17
12/14/09,Tws,2,3,NO,NO,17
12/15/09,Tws,1,1,NO,NO,17
12/16/09,Tws,3,2,NO,NO,17
12/17/09,Tws,2,2,NO,NO,17
12/18/09,Tws,3,1,NO,NO,17
12/19/09,Tws,0,1,NO,NO,17
12/20/09,Tws,0,2,NO,NO,17
12/21/09,Tws,0,2,NO,NO,17
12/22/09,Tws,1,2,NO,NO,17
12/23/09,Tws,1,1,NO,NO,17
12/24/09,Tws,4,1,NO,NO,17
12/25/09,Tws,0,0,NO,NO,17
12/26/09,Tws,1,2,NO,NO,17
12/27/09,Tws,1,2,NO,NO,17
12/28/09,Tws,0,2,NO,NO,17
12/29/09,Tws,1,3,NO,NO,17
12/30/09,Tws,0,1,NO,NO,17
12/31/09,Tws,2,2,NO,NO,17
1/1/10,Tws,0,2,NO,NO,17
1/2/10,Tws,1,1,NO,NO,17
1/3/10,Tws,2,2,NO,NO,17
1/4/10,Tws,0,1,NO,YES,17
1/5/10,Tws,0,2,NO,YES,17
1/6/10,Tws,0,2,NO,YES,17
1/7/10,Tws,0,1,NO,YES,17
1/8/10,Tws,0,1,NO,YES,17
1/9/10,Tws,0,2,NO,YES,17
1/10/10,Tws,2,2,NO,YES,17
1/11/10,Tws,0,1,NO,YES,17
1/12/10,Tws,0,3,NO,YES,17
1/13/10,Tws,0,3,NO,YES,17
1/14/10,Tws,2,1,NO,YES,17
1/15/10,Tws,0,2,NO,YES,17
1/16/10,Tws,0,3,NO,YES,17
1/17/10,Tws,0,1,NO,YES,17
1/18/10,Tws,0,1,NO,YES,17
1/19/10,Tws,2,2,NO,YES,17
1/20/10,Tws,2,2,NO,YES,17
1/21/10,Tws,1,1,NO,YES,17
1/22/10,Tws,0,2,NO,YES,17
1/23/10,Tws,0,3,NO,YES,17
1/24/10,Tws,1,1,NO,YES,17
1/25/10,Tws,0,1,NO,YES,17
1/26/10,Tws,0,1,NO,YES,17
1/27/10,Tws,0,1,NO,YES,17
1/28/10,Tws,1,1,NO,YES,17
1/29/10,Tws,0,1,NO,YES,17
1/30/10,Tws,0,1,NO,YES,17
1/31/10,Tws,0,1,NO,YES,17
2/1/10,Tws,0,1,NO,YES,17
2/2/10,Tws,0,1,NO,NO,17
2/3/10,Tws,1,2,NO,NO,17
2/4/10,Tws,0,1,NO,NO,17
2/5/10,Tws,2,1,NO,NO,17
2/6/10,Tws,0,1,NO,NO,17
2/7/10,Tws,0,2,NO,NO,17
2/8/10,Tws,0,1,NO,NO,17
2/9/10,Tws,0,1,NO,NO,17
2/10/10,Tws,0,1,NO,NO,17
2/11/10,Tws,0,1,NO,NO,17
2/12/10,Tws,0,1,NO,NO,17
2/13/10,Tws,0,1,NO,NO,17
2/14/10,Tws,0,1,NO,NO,17
2/15/10,Tws,0,1,NO,NO,17
2/16/10,Tws,0,2,NO,NO,17
2/17/10,Tws,0,2,NO,NO,17
2/18/10,Tws,1,1,NO,NO,17
2/19/10,Tws,0,1,NO,NO,17
2/20/10,Tws,0,1,NO,NO,17
2/21/10,Tws,0,1,NO,NO,17
2/22/10,Tws,0,1,NO,NO,17
2/23/10,Tws,2,2,NO,NO,17
2/24/10,Tws,0,1,NO,NO,17
2/25/10,Tws,2,1,NO,NO,17
2/26/10,Tws,0,1,NO,NO,17
2/27/10,Tws,0,1,NO,NO,17
2/28/10,Tws,0,1,NO,NO,17
3/1/10,Tws,1,2,NO,NO,17
3/2/10,Tws,0,1,NO,NO,17
3/3/10,Tws,0,1,NO,NO,17
